0.0598	1	maze	10000
0.0566	1	maze	10000
0.059	1	maze	10000
0.0208	1	maze	10000
0.056	1	maze	10000
0.0733	1	maze	10000
0.0912	1	maze	10000
0.0367	1	maze	10000
0.0811	1	maze	10000
0.046	1	maze	10000
0.0783	1	maze	10000
0.0691	1	maze	10000
0.0772	1	maze	10000
0.0696	1	maze	10000
0.0611	1	maze	10000
0.0216	1	maze	10000
0.081	1	maze	10000
0.0207	1	maze	10000
0.0509	1	maze	10000
0.0703	1	maze	10000
0.0127	1	maze	10000
0.0652	1	maze	10000
0.0478	1	maze	10000
0.0288	1	maze	10000
0.0513	1	maze	10000
0.0404	1	maze	10000
0.0777	1	maze	10000
0.0701	1	maze	10000
0.0818	1	maze	10000
0.0817	1	maze	10000
0.0724	1	maze	10000
0.0542	1	maze	10000
0.0812	1	maze	10000
0.0693	1	maze	10000
0.0227	1	maze	10000
0.0701	1	maze	10000
0.0356	1	maze	10000
0.0253	1	maze	10000
0.0861	1	maze	10000
0.0601	1	maze	10000
0.0751	1	maze	10000
0.0613	1	maze	10000
0.0635	1	maze	10000
0.0458	1	maze	10000
0.0753	1	maze	10000
0.0879	1	maze	10000
0.0713	1	maze	10000
0.0825	1	maze	10000
0.0785	1	maze	10000
0.0919	1	maze	10000
0.072	1	maze	10000
0.0793	1	maze	10000
0.0862	1	maze	10000
0.0594	1	maze	10000
0.0497	1	maze	10000
0.0232	1	maze	10000
0.0643	1	maze	10000
0.0161	1	maze	10000
0.0089	1	maze	10000
0.0625	1	maze	10000
0.0655	1	maze	10000
0.065	1	maze	10000
0.062	1	maze	10000
0.0145	1	maze	10000
0.0699	1	maze	10000
0.0789	1	maze	10000
0.0423	1	maze	10000
0.0122	1	maze	10000
0.0254	1	maze	10000
0.0551	1	maze	10000
0.0758	1	maze	10000
0.0336	1	maze	10000
0.0498	1	maze	10000
0.0713	1	maze	10000
0.028	1	maze	10000
0.0666	1	maze	10000
0.0138	1	maze	10000
0.0691	1	maze	10000
0.043	1	maze	10000
0.0762	1	maze	10000
0.0058	1	maze	10000
0.0638	1	maze	10000
0.0319	1	maze	10000
0.0764	1	maze	10000
0.0626	1	maze	10000
0.0665	1	maze	10000
0.0738	1	maze	10000
0.0476	1	maze	10000
0.0625	1	maze	10000
0.0637	1	maze	10000
0.0733	1	maze	10000
0.0731	1	maze	10000
0.0561	1	maze	10000
0.0703	1	maze	10000
0.0699	1	maze	10000
0.0601	1	maze	10000
0.0665	2	maze	10000
0.0712	2	maze	10000
0.0712	2	maze	10000
0.0581	2	maze	10000
0.0712	2	maze	10000
0.0492	2	maze	10000
0.0903	2	maze	10000
0.0617	2	maze	10000
0.0847	2	maze	10000
0.1209	2	maze	10000
0.1157	2	maze	10000
0.0926	2	maze	10000
0.0446	2	maze	10000
0.0599	2	maze	10000
0.0977	2	maze	10000
0.0922	2	maze	10000
0.0574	2	maze	10000
0.0645	2	maze	10000
0.0802	2	maze	10000
0.1262	2	maze	10000
0.1018	2	maze	10000
0.0859	2	maze	10000
0.0467	2	maze	10000
0.088	2	maze	10000
0.1317	2	maze	10000
0.0601	2	maze	10000
0.1226	2	maze	10000
0.0691	2	maze	10000
0.0858	2	maze	10000
0.1087	2	maze	10000
0.1401	2	maze	10000
0.1006	2	maze	10000
0.1173	2	maze	10000
0.0958	2	maze	10000
0.154	2	maze	10000
0.1289	2	maze	10000
0.1093	2	maze	10000
0.1565	2	maze	10000
0.1484	2	maze	10000
0.1299	2	maze	10000
0.1171	2	maze	10000
0.0712	2	maze	10000
0.1342	2	maze	10000
0.1353	2	maze	10000
0.1405	2	maze	10000
0.1302	2	maze	10000
0.1336	2	maze	10000
0.1321	2	maze	10000
0.1556	2	maze	10000
0.1123	2	maze	10000
0.13	2	maze	10000
0.133	2	maze	10000
0.1244	2	maze	10000
0.1274	2	maze	10000
0.1091	2	maze	10000
0.1751	2	maze	10000
0.1272	2	maze	10000
0.116	2	maze	10000
0.1384	2	maze	10000
0.1013	2	maze	10000
0.13	2	maze	10000
0.1216	2	maze	10000
0.0707	2	maze	10000
0.0838	2	maze	10000
0.1647	2	maze	10000
0.1145	2	maze	10000
0.1807	2	maze	10000
0.1365	2	maze	10000
0.0806	2	maze	10000
0.1352	2	maze	10000
0.1035	2	maze	10000
0.1111	2	maze	10000
0.1303	2	maze	10000
0.1326	2	maze	10000
0.1336	2	maze	10000
0.1407	2	maze	10000
0.1446	2	maze	10000
0.0765	2	maze	10000
0.0777	2	maze	10000
0.1311	2	maze	10000
0.095	2	maze	10000
0.1366	2	maze	10000
0.1579	2	maze	10000
0.1015	2	maze	10000
0.1208	2	maze	10000
0.1135	2	maze	10000
0.1114	2	maze	10000
0.1279	2	maze	10000
0.1504	2	maze	10000
0.1427	2	maze	10000
0.1298	2	maze	10000
0.1641	2	maze	10000
0.1298	2	maze	10000
0.1384	2	maze	10000
0.1146	2	maze	10000
0.143	2	maze	10000
0.0664	2	maze	10000
0.1288	2	maze	10000
0.0729	2	maze	10000
0.0946	2	maze	10000
0.1552	2	maze	10000
0.1516	2	maze	10000
0.0941	2	maze	10000
0.0954	2	maze	10000
0.1469	2	maze	10000
0.1265	2	maze	10000
0.1092	2	maze	10000
0.1357	2	maze	10000
0.1466	2	maze	10000
0.1118	2	maze	10000
0.097	2	maze	10000
0.1623	2	maze	10000
0.0987	2	maze	10000
0.0769	2	maze	10000
0.1001	2	maze	10000
0.074	2	maze	10000
0.047	2	maze	10000
0.117	2	maze	10000
0.0625	2	maze	10000
0.1431	2	maze	10000
0.1098	2	maze	10000
0.1001	2	maze	10000
0.0809	2	maze	10000
0.1191	2	maze	10000
0.149	2	maze	10000
0.0652	2	maze	10000
0.1254	2	maze	10000
0.1305	2	maze	10000
0.1229	2	maze	10000
0.151	2	maze	10000
0.1436	2	maze	10000
0.0997	2	maze	10000
0.1274	2	maze	10000
0.0987	2	maze	10000
0.0676	2	maze	10000
0.055	2	maze	10000
0.0794	2	maze	10000
0.1206	2	maze	10000
0.1284	2	maze	10000
0.1406	2	maze	10000
0.1104	2	maze	10000
0.1335	2	maze	10000
0.0682	2	maze	10000
0.1436	2	maze	10000
0.0724	2	maze	10000
0.0448	2	maze	10000
0.1396	2	maze	10000
0.0971	2	maze	10000
0.1459	2	maze	10000
0.143	2	maze	10000
0.1531	2	maze	10000
0.046	2	maze	10000
0.1429	2	maze	10000
0.0664	2	maze	10000
0.0719	2	maze	10000
0.1423	2	maze	10000
0.133	2	maze	10000
0.0708	2	maze	10000
0.0721	2	maze	10000
0.085	2	maze	10000
0.0926	2	maze	10000
0.0997	2	maze	10000
0.0439	2	maze	10000
0.1161	2	maze	10000
0.1032	2	maze	10000
0.1242	2	maze	10000
0.1104	2	maze	10000
0.0742	2	maze	10000
0.0962	2	maze	10000
0.1194	2	maze	10000
0.0376	2	maze	10000
0.0872	2	maze	10000
0.1264	2	maze	10000
0.0478	2	maze	10000
0.0899	2	maze	10000
0.1103	2	maze	10000
0.0987	2	maze	10000
0.0992	2	maze	10000
0.1135	2	maze	10000
0.1267	2	maze	10000
0.028	2	maze	10000
0.1194	2	maze	10000
0.1295	2	maze	10000
0.0757	2	maze	10000
0.0549	2	maze	10000
0.1374	2	maze	10000
0.088	2	maze	10000
0.0922	2	maze	10000
0.0884	2	maze	10000
0.1151	2	maze	10000
0.0898	2	maze	10000
0.0728	2	maze	10000
0.1302	2	maze	10000
0.0732	2	maze	10000
0.0895	2	maze	10000
0.1305	2	maze	10000
0.0439	2	maze	10000
0.0898	2	maze	10000
0.1123	2	maze	10000
0.1374	2	maze	10000
0.0869	3	maze	10000
0.1019	3	maze	10000
0.097	3	maze	10000
0.0927	3	maze	10000
0.0802	3	maze	10000
0.108	3	maze	10000
0.1055	3	maze	10000
0.0936	3	maze	10000
0.0938	3	maze	10000
0.1056	3	maze	10000
0.1002	3	maze	10000
0.1156	3	maze	10000
0.1573	3	maze	10000
0.1026	3	maze	10000
0.1364	3	maze	10000
0.139	3	maze	10000
0.1474	3	maze	10000
0.1441	3	maze	10000
0.18	3	maze	10000
0.1267	3	maze	10000
0.1573	3	maze	10000
0.1526	3	maze	10000
0.0785	3	maze	10000
0.1623	3	maze	10000
0.1255	3	maze	10000
0.1683	3	maze	10000
0.1928	3	maze	10000
0.1547	3	maze	10000
0.1639	3	maze	10000
0.1308	3	maze	10000
0.169	3	maze	10000
0.1677	3	maze	10000
0.163	3	maze	10000
0.1902	3	maze	10000
0.1617	3	maze	10000
0.1322	3	maze	10000
0.178	3	maze	10000
0.1528	3	maze	10000
0.1397	3	maze	10000
0.1706	3	maze	10000
0.1889	3	maze	10000
0.1299	3	maze	10000
0.1783	3	maze	10000
0.1986	3	maze	10000
0.0854	3	maze	10000
0.1189	3	maze	10000
0.2136	3	maze	10000
0.1997	3	maze	10000
0.1808	3	maze	10000
0.1774	3	maze	10000
0.2007	3	maze	10000
0.0988	3	maze	10000
0.1545	3	maze	10000
0.1911	3	maze	10000
0.2181	3	maze	10000
0.1664	3	maze	10000
0.1634	3	maze	10000
0.1798	3	maze	10000
0.1324	3	maze	10000
0.2243	3	maze	10000
0.2116	3	maze	10000
0.1732	3	maze	10000
0.1527	3	maze	10000
0.2104	3	maze	10000
0.206	3	maze	10000
0.2089	3	maze	10000
0.211	3	maze	10000
0.1891	3	maze	10000
0.1816	3	maze	10000
0.1555	3	maze	10000
0.1229	3	maze	10000
0.1441	3	maze	10000
0.1875	3	maze	10000
0.227	3	maze	10000
0.1319	3	maze	10000
0.1758	3	maze	10000
0.1851	3	maze	10000
0.2101	3	maze	10000
0.1805	3	maze	10000
0.0653	3	maze	10000
0.1576	3	maze	10000
0.1882	3	maze	10000
0.227	3	maze	10000
0.1487	3	maze	10000
0.1527	3	maze	10000
0.1723	3	maze	10000
0.174	3	maze	10000
0.1412	3	maze	10000
0.0963	3	maze	10000
0.1878	3	maze	10000
0.1485	3	maze	10000
0.1955	3	maze	10000
0.1926	3	maze	10000
0.1181	3	maze	10000
0.0971	3	maze	10000
0.1689	3	maze	10000
0.1952	3	maze	10000
0.1105	3	maze	10000
0.1038	3	maze	10000
0.1933	3	maze	10000
0.1675	3	maze	10000
0.1869	3	maze	10000
0.0844	3	maze	10000
0.1521	3	maze	10000
0.1082	3	maze	10000
0.136	3	maze	10000
0.1216	3	maze	10000
0.0683	3	maze	10000
0.1326	3	maze	10000
0.1668	3	maze	10000
0.1671	3	maze	10000
0.1185	3	maze	10000
0.1401	3	maze	10000
0.1032	3	maze	10000
0.1355	3	maze	10000
0.1141	3	maze	10000
0.2091	3	maze	10000
0.1445	3	maze	10000
0.1483	3	maze	10000
0.0809	3	maze	10000
0.1295	3	maze	10000
0.1853	3	maze	10000
0.0658	3	maze	10000
0.1529	3	maze	10000
0.1511	3	maze	10000
0.1742	3	maze	10000
0.1783	3	maze	10000
0.1394	3	maze	10000
0.1182	3	maze	10000
0.2042	3	maze	10000
0.1267	3	maze	10000
0.1615	3	maze	10000
0.1953	3	maze	10000
0.153	3	maze	10000
0.2091	3	maze	10000
0.1734	3	maze	10000
0.1955	3	maze	10000
0.1598	3	maze	10000
0.1147	3	maze	10000
0.1912	3	maze	10000
0.0909	3	maze	10000
0.152	3	maze	10000
0.1809	3	maze	10000
0.1634	3	maze	10000
0.1041	3	maze	10000
0.1877	3	maze	10000
0.2263	3	maze	10000
0.2191	3	maze	10000
0.2186	3	maze	10000
0.1613	3	maze	10000
0.16	3	maze	10000
0.128	3	maze	10000
0.1306	3	maze	10000
0.1111	3	maze	10000
0.1658	3	maze	10000
0.1752	3	maze	10000
0.1689	3	maze	10000
0.1214	3	maze	10000
0.1308	3	maze	10000
0.1845	3	maze	10000
0.1607	3	maze	10000
0.1464	3	maze	10000
0.142	3	maze	10000
0.0917	3	maze	10000
0.1274	3	maze	10000
0.1563	3	maze	10000
0.0925	3	maze	10000
0.1158	3	maze	10000
0.0844	3	maze	10000
0.1527	3	maze	10000
0.0785	3	maze	10000
0.1115	3	maze	10000
0.1497	3	maze	10000
0.1385	3	maze	10000
0.1621	3	maze	10000
0.1466	3	maze	10000
0.1316	3	maze	10000
0.1626	3	maze	10000
0.0893	3	maze	10000
0.1478	3	maze	10000
0.1414	3	maze	10000
0.1418	3	maze	10000
0.0759	3	maze	10000
0.114	3	maze	10000
0.1196	3	maze	10000
0.1382	3	maze	10000
0.1545	3	maze	10000
0.1655	3	maze	10000
0.155	3	maze	10000
0.1288	3	maze	10000
0.1869	3	maze	10000
0.081	3	maze	10000
0.1242	3	maze	10000
0.1166	3	maze	10000
0.0869	3	maze	10000
0.1338	3	maze	10000
0.1224	3	maze	10000
0.1081	3	maze	10000
0.0818	3	maze	10000
0.0672	3	maze	10000
0.1494	5	maze	10000
0.1537	5	maze	10000
0.169	5	maze	10000
0.1509	5	maze	10000
0.1723	5	maze	10000
0.1578	5	maze	10000
0.1721	5	maze	10000
0.1528	5	maze	10000
0.1619	5	maze	10000
0.1602	5	maze	10000
0.1542	5	maze	10000
0.1695	5	maze	10000
0.15	5	maze	10000
0.169	5	maze	10000
0.167	5	maze	10000
0.1507	5	maze	10000
0.1521	5	maze	10000
0.1472	5	maze	10000
0.1536	5	maze	10000
0.1637	5	maze	10000
0.1666	5	maze	10000
0.1705	5	maze	10000
0.172	5	maze	10000
0.1555	5	maze	10000
0.1778	5	maze	10000
0.152	5	maze	10000
0.1332	5	maze	10000
0.1676	5	maze	10000
0.1505	5	maze	10000
0.1373	5	maze	10000
0.1563	5	maze	10000
0.1626	5	maze	10000
0.1553	5	maze	10000
0.1494	5	maze	10000
0.1561	5	maze	10000
0.1448	5	maze	10000
0.1516	5	maze	10000
0.1641	5	maze	10000
0.1514	5	maze	10000
0.1707	5	maze	10000
0.1695	5	maze	10000
0.1686	5	maze	10000
0.1424	5	maze	10000
0.156	5	maze	10000
0.1554	5	maze	10000
0.1559	5	maze	10000
0.1792	5	maze	10000
0.1669	5	maze	10000
0.1714	5	maze	10000
0.165	5	maze	10000
0.1505	5	maze	10000
0.1552	5	maze	10000
0.1429	5	maze	10000
0.1497	5	maze	10000
0.1363	5	maze	10000
0.1488	5	maze	10000
0.1491	5	maze	10000
0.1692	5	maze	10000
0.1455	5	maze	10000
0.17	5	maze	10000
0.1499	5	maze	10000
0.1659	5	maze	10000
0.1638	5	maze	10000
0.1525	5	maze	10000
0.1637	5	maze	10000
0.1691	5	maze	10000
0.1667	5	maze	10000
0.1321	5	maze	10000
0.1571	5	maze	10000
0.1548	5	maze	10000
0.165	5	maze	10000
0.1644	5	maze	10000
0.1666	5	maze	10000
0.1412	5	maze	10000
0.155	5	maze	10000
0.1565	5	maze	10000
0.1486	5	maze	10000
0.1638	5	maze	10000
0.1699	5	maze	10000
0.1581	5	maze	10000
0.1648	5	maze	10000
0.1664	5	maze	10000
0.1559	5	maze	10000
0.1573	5	maze	10000
0.1673	5	maze	10000
0.1628	5	maze	10000
0.1444	5	maze	10000
0.1303	5	maze	10000
0.1603	5	maze	10000
0.1493	5	maze	10000
0.1494	5	maze	10000
0.165	5	maze	10000
0.1248	5	maze	10000
0.1638	5	maze	10000
0.1421	5	maze	10000
0.1549	5	maze	10000
0.1625	5	maze	10000
0.1576	5	maze	10000
0.1514	5	maze	10000
0.146	5	maze	10000
0.1349	5	maze	10000
0.1555	5	maze	10000
0.1646	5	maze	10000
0.1664	5	maze	10000
0.1634	5	maze	10000
0.1634	5	maze	10000
0.1551	5	maze	10000
0.1375	5	maze	10000
0.1375	5	maze	10000
0.151	5	maze	10000
0.1551	5	maze	10000
0.1611	5	maze	10000
0.1235	5	maze	10000
0.1747	5	maze	10000
0.1699	5	maze	10000
0.1648	5	maze	10000
0.1561	5	maze	10000
0.1465	5	maze	10000
0.142	5	maze	10000
0.1602	5	maze	10000
0.1756	5	maze	10000
0.1767	5	maze	10000
0.1427	5	maze	10000
0.1526	5	maze	10000
0.1192	5	maze	10000
0.1667	5	maze	10000
0.1728	5	maze	10000
0.1549	5	maze	10000
0.1611	5	maze	10000
0.1759	5	maze	10000
0.162	5	maze	10000
0.1568	5	maze	10000
0.1525	5	maze	10000
0.1709	5	maze	10000
0.1523	5	maze	10000
0.1568	5	maze	10000
0.1472	5	maze	10000
0.1442	5	maze	10000
0.1694	5	maze	10000
0.1556	5	maze	10000
0.1707	5	maze	10000
0.1788	5	maze	10000
0.168	5	maze	10000
0.1607	5	maze	10000
0.1474	5	maze	10000
0.1472	5	maze	10000
0.1542	5	maze	10000
0.1528	5	maze	10000
0.1571	5	maze	10000
0.1445	5	maze	10000
0.1301	5	maze	10000
0.1519	5	maze	10000
0.1576	5	maze	10000
0.1492	5	maze	10000
0.1466	5	maze	10000
0.1549	5	maze	10000
0.1623	5	maze	10000
0.1578	5	maze	10000
0.153	5	maze	10000
0.1362	5	maze	10000
0.1634	5	maze	10000
0.1488	5	maze	10000
0.1574	5	maze	10000
0.1426	5	maze	10000
0.1626	5	maze	10000
0.1567	5	maze	10000
0.1536	5	maze	10000
0.1714	5	maze	10000
0.1634	5	maze	10000
0.1656	5	maze	10000
0.1518	5	maze	10000
0.1765	5	maze	10000
0.1441	5	maze	10000
0.1558	5	maze	10000
0.1526	5	maze	10000
0.1405	5	maze	10000
0.1462	5	maze	10000
0.1491	5	maze	10000
0.1583	5	maze	10000
0.1378	5	maze	10000
0.1602	5	maze	10000
0.1502	5	maze	10000
0.1669	5	maze	10000
0.1522	5	maze	10000
0.1437	5	maze	10000
0.1554	5	maze	10000
0.1439	5	maze	10000
0.1656	5	maze	10000
0.1717	5	maze	10000
0.1712	5	maze	10000
0.1449	5	maze	10000
0.1573	5	maze	10000
0.1646	5	maze	10000
0.1254	5	maze	10000
0.1538	5	maze	10000
0.144	5	maze	10000
0.1421	5	maze	10000
0.1409	5	maze	10000
0.136	5	maze	10000
0.1664	5	maze	10000
0.1163	4	maze	10000
0.1382	4	maze	10000
0.1498	4	maze	10000
0.1259	4	maze	10000
0.1759	4	maze	10000
0.1256	4	maze	10000
0.1514	4	maze	10000
0.1809	4	maze	10000
0.1747	4	maze	10000
0.1389	4	maze	10000
0.239	4	maze	10000
0.186	4	maze	10000
0.1978	4	maze	10000
0.2048	4	maze	10000
0.1854	4	maze	10000
0.2215	4	maze	10000
0.2361	4	maze	10000
0.1459	4	maze	10000
0.1703	4	maze	10000
0.2293	4	maze	10000
0.1762	4	maze	10000
0.2596	4	maze	10000
0.234	4	maze	10000
0.1979	4	maze	10000
0.2606	4	maze	10000
0.1605	4	maze	10000
0.2567	4	maze	10000
0.2612	4	maze	10000
0.3105	4	maze	10000
0.1865	4	maze	10000
0.2247	4	maze	10000
0.1845	4	maze	10000
0.2262	4	maze	10000
0.1974	4	maze	10000
0.2216	4	maze	10000
0.2156	4	maze	10000
0.1529	4	maze	10000
0.2512	4	maze	10000
0.1655	4	maze	10000
0.2113	4	maze	10000
0.1874	4	maze	10000
0.1891	4	maze	10000
0.2118	4	maze	10000
0.2219	4	maze	10000
0.2959	4	maze	10000
0.1453	4	maze	10000
0.2244	4	maze	10000
0.2355	4	maze	10000
0.1931	4	maze	10000
0.1963	4	maze	10000
0.2553	4	maze	10000
0.2946	4	maze	10000
0.1818	4	maze	10000
0.2172	4	maze	10000
0.1915	4	maze	10000
0.2513	4	maze	10000
0.2581	4	maze	10000
0.1174	4	maze	10000
0.2296	4	maze	10000
0.2237	4	maze	10000
0.215	4	maze	10000
0.2395	4	maze	10000
0.1923	4	maze	10000
0.1932	4	maze	10000
0.2714	4	maze	10000
0.2002	4	maze	10000
0.2661	4	maze	10000
0.2578	4	maze	10000
0.1861	4	maze	10000
0.2153	4	maze	10000
0.2381	4	maze	10000
0.2516	4	maze	10000
0.2508	4	maze	10000
0.1914	4	maze	10000
0.258	4	maze	10000
0.2206	4	maze	10000
0.2056	4	maze	10000
0.2502	4	maze	10000
0.2574	4	maze	10000
0.2598	4	maze	10000
0.2038	4	maze	10000
0.1617	4	maze	10000
0.1623	4	maze	10000
0.1726	4	maze	10000
0.1746	4	maze	10000
0.2308	4	maze	10000
0.2312	4	maze	10000
0.224	4	maze	10000
0.2031	4	maze	10000
0.2447	4	maze	10000
0.2066	4	maze	10000
0.1615	4	maze	10000
0.2457	4	maze	10000
0.2055	4	maze	10000
0.2663	4	maze	10000
0.2043	4	maze	10000
0.2396	4	maze	10000
0.1791	4	maze	10000
0.1875	4	maze	10000
0.1462	4	maze	10000
0.1038	4	maze	10000
0.1653	4	maze	10000
0.1773	4	maze	10000
0.186	4	maze	10000
0.1608	4	maze	10000
0.2076	4	maze	10000
0.1848	4	maze	10000
0.1612	4	maze	10000
0.1356	4	maze	10000
0.2377	4	maze	10000
0.1758	4	maze	10000
0.1461	4	maze	10000
0.1731	4	maze	10000
0.1987	4	maze	10000
0.2348	4	maze	10000
0.1893	4	maze	10000
0.1804	4	maze	10000
0.1984	4	maze	10000
0.2033	4	maze	10000
0.135	4	maze	10000
0.2493	4	maze	10000
0.2129	4	maze	10000
0.1911	4	maze	10000
0.1131	4	maze	10000
0.2334	4	maze	10000
0.1919	4	maze	10000
0.1908	4	maze	10000
0.1839	4	maze	10000
0.235	4	maze	10000
0.1619	4	maze	10000
0.2678	4	maze	10000
0.2001	4	maze	10000
0.1658	4	maze	10000
0.18	4	maze	10000
0.1904	4	maze	10000
0.1727	4	maze	10000
0.2707	4	maze	10000
0.1564	4	maze	10000
0.1679	4	maze	10000
0.1934	4	maze	10000
0.2754	4	maze	10000
0.165	4	maze	10000
0.2197	4	maze	10000
0.1007	4	maze	10000
0.2005	4	maze	10000
0.2001	4	maze	10000
0.147	4	maze	10000
0.1481	4	maze	10000
0.1807	4	maze	10000
0.211	4	maze	10000
0.1764	4	maze	10000
0.1936	4	maze	10000
0.1438	4	maze	10000
0.1805	4	maze	10000
0.1794	4	maze	10000
0.1218	4	maze	10000
0.1377	4	maze	10000
0.1615	4	maze	10000
0.1924	4	maze	10000
0.1979	4	maze	10000
0.1504	4	maze	10000
0.1756	4	maze	10000
0.1702	4	maze	10000
0.1908	4	maze	10000
0.2259	4	maze	10000
0.1296	4	maze	10000
0.1469	4	maze	10000
0.2071	4	maze	10000
0.1777	4	maze	10000
0.1603	4	maze	10000
0.2628	4	maze	10000
0.1929	4	maze	10000
0.1359	4	maze	10000
0.2251	4	maze	10000
0.1549	4	maze	10000
0.2187	4	maze	10000
0.1999	4	maze	10000
0.1619	4	maze	10000
0.1304	4	maze	10000
0.2196	4	maze	10000
0.1562	4	maze	10000
0.1742	4	maze	10000
0.2649	4	maze	10000
0.0989	4	maze	10000
0.1693	4	maze	10000
0.2105	4	maze	10000
0.2508	4	maze	10000
0.1434	4	maze	10000
0.1834	4	maze	10000
0.2107	4	maze	10000
0.1682	4	maze	10000
0.1679	4	maze	10000
0.1667	4	maze	10000
0.1564	4	maze	10000
0.1766	4	maze	10000
0.1977	4	maze	10000
0.2129	4	maze	10000
0.1588	4	maze	10000
0.1296	4	maze	10000
0.1999	4	maze	10000
