
a_running_time,a_path_length,robStar_running_time,robStar_path_length,map_complexity,
1.13996304E8,108.0,1102285.0,113.0,0.4,
1.23509893E8,110.0,844754.0,114.0,0.4,
1.00677791E8,111.0,229630.0,111.0,0.4,
8.6691558E7,107.0,130850.0,109.0,0.4,
9.0508347E7,106.0,147206.0,109.0,0.4,
1.10963334E8,114.0,486840.0,121.0,0.4,
1.10246544E8,111.0,206217.0,115.0,0.4,
9.150544E7,109.0,146886.0,108.0,0.4,
9.0563831E7,110.0,148489.0,114.0,0.4,
9.6047999E7,109.0,154263.0,110.0,0.4,
8.9483353E7,109.0,159394.0,113.0,0.4,
1.11517845E8,111.0,189220.0,114.0,0.4,
1.00623271E8,111.0,141434.0,115.0,0.4,
8.9407986E7,109.0,177033.0,114.0,0.4,
8.9885204E7,110.0,170939.0,119.0,0.4,
8.9750506E7,109.0,150414.0,112.0,0.4,
9.0337087E7,110.0,147527.0,109.0,0.4,
9.4587799E7,108.0,147527.0,108.0,0.4,
9.3591989E7,107.0,170940.0,108.0,0.4,
9.3332213E7,111.0,136302.0,112.0,0.4,
9.6036454E7,109.0,199803.0,108.0,0.4,
9.6146458E7,109.0,152018.0,111.0,0.4,
1.04931391E8,114.0,145603.0,118.0,0.4,
8.8571249E7,108.0,121870.0,115.0,0.4,
9.8689059E7,109.0,191785.0,110.0,0.4,
9.9854205E7,107.0,203331.0,118.0,0.4,
1.02750551E8,109.0,150414.0,112.0,0.4,
9.5624339E7,107.0,131171.0,109.0,0.4,
9.223121E7,106.0,141434.0,108.0,0.4,
1.05067692E8,108.0,172543.0,111.0,0.4,
9.993791E7,110.0,157148.0,113.0,0.4,
9.3795641E7,108.0,173185.0,108.0,0.4,
9.0828417E7,109.0,153621.0,112.0,0.4,
1.40235967E8,112.0,143038.0,119.0,0.4,
8.6423444E7,106.0,124757.0,111.0,0.4,
8.9006134E7,107.0,165488.0,110.0,0.4,
8.505208E7,110.0,385817.0,112.0,0.4,
8.6503621E7,108.0,161639.0,107.0,0.4,
9.9194501E7,111.0,224498.0,113.0,0.4,
9.1459578E7,113.0,129247.0,111.0,0.4,
1.03870797E8,110.0,159073.0,113.0,0.4,
8.0028133E7,111.0,350537.0,117.0,0.4,
9.5724721E7,109.0,166449.0,112.0,0.4,
8.874283E7,108.0,123474.0,110.0,0.4,
1.04538518E8,114.0,164205.0,119.0,0.4,
9.5433516E7,110.0,126681.0,111.0,0.4,
1.18494926E8,112.0,180561.0,119.0,0.4,
9.5586816E7,112.0,136944.0,113.0,0.4,
8.9917917E7,110.0,143038.0,119.0,0.4,
9.6324773E7,111.0,126681.0,114.0,0.4,
8.7694744E7,106.0,159073.0,109.0,0.4,
9.3788265E7,112.0,121550.0,114.0,0.4,
1.13666612E8,112.0,186975.0,113.0,0.4,
1.07397662E8,109.0,159073.0,119.0,0.4,
1.09682732E8,114.0,187937.0,118.0,0.4,
1.06450281E8,109.0,213915.0,165.0,0.4,
9.0871072E7,110.0,138227.0,119.0,0.4,
9.3382244E7,112.0,163563.0,116.0,0.4,
1.0355682E8,109.0,150414.0,111.0,0.4,
9.4513394E7,110.0,151055.0,114.0,0.4,
9.0178335E7,112.0,159394.0,116.0,0.4,
8.4296163E7,107.0,144641.0,107.0,0.4,
9.8918047E7,110.0,157790.0,112.0,0.4,
1.08072119E8,110.0,171581.0,120.0,0.4,
1.2735234E8,113.0,147207.0,118.0,0.4,
8.8442643E7,109.0,125078.0,111.0,0.4,
8.7883322E7,108.0,144320.0,112.0,0.4,
1.01917342E8,109.0,187296.0,109.0,0.4,
9.6246199E7,108.0,161638.0,113.0,0.4,
9.6743943E7,112.0,159394.0,112.0,0.4,
1.15363819E8,110.0,139830.0,110.0,0.4,
1.0131697E8,109.0,140472.0,113.0,0.4,
1.08494496E8,112.0,183767.0,112.0,0.4,
9.9422206E7,110.0,164525.0,115.0,0.4,
8.7236767E7,109.0,142717.0,109.0,0.4,
9.3294369E7,112.0,132454.0,116.0,0.4,
9.3963053E7,109.0,140151.0,110.0,0.4,
9.8950118E7,111.0,167733.0,112.0,0.4,
9.3165443E7,109.0,147207.0,115.0,0.4,
1.01282974E8,107.0,158111.0,111.0,0.4,
8.2612748E7,106.0,124757.0,109.0,0.4,
9.2299201E7,112.0,182164.0,111.0,0.4,
9.6522973E7,107.0,149772.0,107.0,0.4,
9.3221889E7,109.0,136302.0,111.0,0.4,
8.5845521E7,108.0,124436.0,112.0,0.4,
8.4407771E7,108.0,124436.0,111.0,0.4,
8.9082784E7,109.0,124115.0,110.0,0.4,
9.1508967E7,111.0,166128.0,119.0,0.4,
9.2976544E7,108.0,168694.0,117.0,0.4,
9.2167068E7,112.0,153942.0,111.0,0.4,
1.2235437E8,111.0,156187.0,118.0,0.4,
8.7075129E7,108.0,153621.0,108.0,0.4,
9.8518761E7,111.0,180882.0,116.0,0.4,
1.04650447E8,112.0,180240.0,114.0,0.4,
8.7465435E7,110.0,149131.0,111.0,0.4,
9.9411623E7,110.0,149772.0,116.0,0.4,
8.4642531E7,103.0,143037.0,105.0,0.4,
9.1953153E7,107.0,151056.0,109.0,0.4,
9.5665711E7,107.0,173826.0,116.0,0.4,
8.9892902E7,108.0,164845.0,110.0,0.4,
