
a_running_time,a_path_length,robStar_running_time,robStar_path_length,map_complexity,
6.5576978E7,114.0,153300.0,130.0,0.0,
9.8641598E7,115.0,156506.0,130.0,0.0,
6.3598514E7,111.0,160996.0,116.0,0.0,
5.7294947E7,111.0,157790.0,128.0,0.0,
5.7296551E7,113.0,171901.0,118.0,0.0,
5.6928375E7,112.0,166128.0,116.0,0.0,
5.1854412E7,111.0,152337.0,114.0,0.0,
6.5240552E7,115.0,160996.0,121.0,0.0,
6.5418867E7,113.0,175429.0,127.0,0.0,
7.6277807E7,119.0,147527.0,127.0,0.0,
5.7346582E7,114.0,141112.0,126.0,0.0,
5.5244644E7,115.0,169656.0,119.0,0.0,
5.5584277E7,110.0,135982.0,115.0,0.0,
5.6703236E7,111.0,162601.0,115.0,0.0,
6.0101806E7,115.0,151697.0,122.0,0.0,
5.1513818E7,109.0,160676.0,112.0,0.0,
5.2952526E7,112.0,149131.0,115.0,0.0,
5.4245952E7,112.0,143037.0,121.0,0.0,
5.3353735E7,113.0,137264.0,113.0,0.0,
6.5350236E7,114.0,154261.0,114.0,0.0,
5.7640994E7,115.0,137905.0,123.0,0.0,
1.00007504E8,118.0,143999.0,123.0,0.0,
5.4667044E7,111.0,153941.0,119.0,0.0,
6.8775746E7,119.0,191785.0,133.0,0.0,
5.1514459E7,111.0,146565.0,123.0,0.0,
7.7507091E7,112.0,165487.0,116.0,0.0,
5.9523245E7,114.0,172543.0,117.0,0.0,
5.268345E7,111.0,178636.0,117.0,0.0,
5.5926155E7,116.0,141754.0,119.0,0.0,
5.6677259E7,114.0,155865.0,119.0,0.0,
6.0667861E7,113.0,228025.0,119.0,0.0,
5.8813833E7,113.0,346368.0,115.0,0.0,
6.218867E7,113.0,190182.0,127.0,0.0,
6.6357266E7,114.0,156827.0,114.0,0.0,
1.28898397E8,118.0,176391.0,123.0,0.0,
6.8564077E7,114.0,168694.0,127.0,0.0,
5.6110883E7,113.0,146885.0,117.0,0.0,
6.0869908E7,111.0,146565.0,111.0,0.0,
5.9288163E7,114.0,182484.0,124.0,0.0,
6.8754257E7,115.0,142075.0,114.0,0.0,
5.9282071E7,116.0,160035.0,123.0,0.0,
5.8561113E7,113.0,150092.0,120.0,0.0,
5.6898229E7,116.0,152979.0,116.0,0.0,
5.8396588E7,114.0,145282.0,119.0,0.0,
7.7517674E7,113.0,143037.0,126.0,0.0,
7.0636508E7,114.0,165486.0,114.0,0.0,
6.1724922E7,112.0,160676.0,134.0,0.0,
6.426014E7,112.0,165166.0,113.0,0.0,
4.9723932E7,111.0,187295.0,111.0,0.0,
6.546954E7,114.0,223536.0,115.0,0.0,
8.7510375E7,113.0,189540.0,120.0,0.0,
6.3292877E7,113.0,167731.0,123.0,0.0,
6.5779987E7,113.0,163883.0,124.0,0.0,
6.494646E7,115.0,169656.0,118.0,0.0,
6.6759437E7,115.0,162921.0,117.0,0.0,
5.779269E7,110.0,128284.0,114.0,0.0,
6.1407419E7,116.0,230270.0,128.0,0.0,
5.7715078E7,112.0,142716.0,121.0,0.0,
5.5606406E7,111.0,169335.0,114.0,0.0,
7.5328183E7,117.0,304996.0,277.0,0.0,
6.821354E7,116.0,143358.0,123.0,0.0,
6.5195653E7,117.0,153620.0,115.0,0.0,
5.3923317E7,113.0,145603.0,114.0,0.0,
6.2681602E7,113.0,162921.0,113.0,0.0,
6.8396986E7,116.0,384853.0,116.0,0.0,
6.0991778E7,112.0,134698.0,116.0,0.0,
5.6965578E7,111.0,154903.0,122.0,0.0,
6.7964026E7,115.0,160355.0,127.0,0.0,
6.193595E7,113.0,150413.0,119.0,0.0,
5.2453821E7,108.0,158111.0,111.0,0.0,
6.2037616E7,112.0,139509.0,121.0,0.0,
7.0477756E7,113.0,121870.0,117.0,0.0,
7.9089477E7,119.0,573109.0,309.0,0.0,
5.5719617E7,110.0,118342.0,113.0,0.0,
5.5164467E7,110.0,145602.0,115.0,0.0,
8.2347255E7,116.0,123794.0,121.0,0.0,
6.6083059E7,114.0,182805.0,117.0,0.0,
5.598709E7,111.0,123474.0,120.0,0.0,
5.0439438E7,112.0,188899.0,113.0,0.0,
6.0910638E7,111.0,126681.0,115.0,0.0,
5.3245655E7,110.0,142395.0,114.0,0.0,
6.6992915E7,116.0,375231.0,128.0,0.0,
5.8461372E7,112.0,146886.0,121.0,0.0,
4.9957409E7,107.0,141754.0,113.0,0.0,
6.8498972E7,117.0,146244.0,121.0,0.0,
5.9993406E7,116.0,129247.0,117.0,0.0,
5.7424194E7,115.0,430715.0,119.0,0.0,
6.1021925E7,112.0,190181.0,117.0,0.0,
6.0627131E7,114.0,157469.0,130.0,0.0,
7.0998269E7,117.0,183447.0,119.0,0.0,
5.8983168E7,111.0,154262.0,110.0,0.0,
5.3771941E7,112.0,176712.0,117.0,0.0,
5.2657151E7,109.0,129246.0,115.0,0.0,
5.9553712E7,116.0,154904.0,119.0,0.0,
5.9773719E7,114.0,129247.0,119.0,0.0,
5.5781514E7,111.0,164204.0,115.0,0.0,
5.3813954E7,110.0,125398.0,118.0,0.0,
7.6815318E7,115.0,139188.0,117.0,0.0,
5.5543867E7,110.0,152979.0,116.0,0.0,
6.0407122E7,113.0,142075.0,119.0,0.0,
6.5576336E7,113.0,439695.0,121.0,0.0,
9.0968918E7,117.0,178635.0,121.0,0.0,
7.3774982E7,117.0,144962.0,129.0,0.0,
5.949855E7,115.0,181843.0,118.0,0.0,
6.1970908E7,112.0,118984.0,112.0,0.0,
5.3853081E7,110.0,149131.0,115.0,0.0,
5.8375422E7,112.0,120587.0,114.0,0.0,
6.3624171E7,114.0,152017.0,117.0,0.0,
6.1432435E7,117.0,132774.0,120.0,0.0,
5.4905332E7,113.0,155544.0,114.0,0.0,
6.4600734E7,117.0,142075.0,127.0,0.0,
5.9436973E7,118.0,122832.0,121.0,0.0,
6.2313426E7,114.0,434563.0,118.0,0.0,
6.0592493E7,111.0,154262.0,114.0,0.0,
5.1972434E7,112.0,135660.0,116.0,0.0,
5.6106073E7,112.0,148168.0,126.0,0.0,
5.7157041E7,112.0,180880.0,114.0,0.0,
7.5569037E7,117.0,144320.0,122.0,0.0,
8.3102849E7,117.0,187615.0,116.0,0.0,
5.6049307E7,108.0,121228.0,114.0,0.0,
6.7515032E7,116.0,145603.0,115.0,0.0,
6.1372141E7,115.0,127643.0,119.0,0.0,
5.6378998E7,112.0,209103.0,158.0,0.0,
6.0869908E7,112.0,222573.0,114.0,0.0,
5.0863738E7,110.0,119304.0,110.0,0.0,
6.7809123E7,114.0,172222.0,117.0,0.0,
5.4544854E7,111.0,134698.0,113.0,0.0,
5.7403348E7,113.0,157790.0,116.0,0.0,
6.1248026E7,114.0,141112.0,117.0,0.0,
7.1605374E7,114.0,136623.0,123.0,0.0,
6.4488165E7,116.0,180560.0,117.0,0.0,
5.7953687E7,112.0,206537.0,118.0,0.0,
7.8167434E7,115.0,139830.0,117.0,0.0,
6.198085E7,112.0,152979.0,121.0,0.0,
5.7448568E7,116.0,158110.0,121.0,0.0,
5.2246E7,112.0,173505.0,117.0,0.0,
5.9555957E7,113.0,123794.0,118.0,0.0,
6.2325293E7,114.0,142716.0,116.0,0.0,
5.9134223E7,114.0,131492.0,118.0,0.0,
5.5607689E7,113.0,148168.0,115.0,0.0,
6.2779739E7,114.0,140792.0,121.0,0.0,
7.7580855E7,117.0,138547.0,130.0,0.0,
6.2261151E7,114.0,160997.0,119.0,0.0,
8.3890835E7,114.0,137585.0,116.0,0.0,
6.3031819E7,118.0,150733.0,134.0,0.0,
6.2312144E7,114.0,143357.0,123.0,0.0,
5.6599968E7,117.0,165166.0,120.0,0.0,
