
a_running_time,a_path_length,robStar_running_time,robStar_path_length,map_complexity,
1.03602682E8,121.0,1097475.0,124.0,0.6,
9.0636953E7,115.0,879391.0,135.0,0.6,
1.09863614E8,117.0,498386.0,133.0,0.6,
1.23334785E8,123.0,246306.0,133.0,0.6,
1.02342285E8,117.0,177995.0,124.0,0.6,
1.50766212E8,122.0,170939.0,133.0,0.6,
1.23421056E8,116.0,171902.0,141.0,0.6,
9.4861687E7,119.0,488123.0,120.0,0.6,
1.76337512E8,119.0,352463.0,139.0,0.6,
1.14822457E8,119.0,179920.0,129.0,0.6,
8.1865811E7,116.0,153300.0,117.0,0.6,
9.9782365E7,114.0,234761.0,139.0,0.6,
1.10180798E8,120.0,187616.0,137.0,0.6,
1.04569627E8,118.0,180240.0,143.0,0.6,
1.0464756E8,121.0,155866.0,137.0,0.6,
9.0787366E7,119.0,147206.0,120.0,0.6,
9.4145217E7,116.0,153942.0,125.0,0.6,
7.9891189E7,121.0,118343.0,117.0,0.6,
8.9124156E7,116.0,140471.0,129.0,0.6,
9.7891129E7,119.0,134698.0,137.0,0.6,
9.2674754E7,119.0,159073.0,124.0,0.6,
1.23480388E8,119.0,179599.0,140.0,0.6,
1.12085504E8,118.0,188258.0,134.0,0.6,
1.20547481E8,123.0,156187.0,125.0,0.6,
1.08093607E8,124.0,227064.0,146.0,0.6,
9.9854846E7,122.0,181843.0,127.0,0.6,
1.31258928E8,121.0,160677.0,134.0,0.6,
1.20949332E8,118.0,185372.0,146.0,0.6,
7.2471205E7,114.0,123474.0,121.0,0.6,
9.137042E7,120.0,155224.0,127.0,0.6,
9.7091595E7,118.0,134058.0,137.0,0.6,
1.20323624E8,122.0,176712.0,122.0,0.6,
1.2132713E8,121.0,136623.0,126.0,0.6,
1.18482418E8,123.0,212311.0,153.0,0.6,
8.081997E7,113.0,149772.0,130.0,0.6,
8.5442707E7,117.0,171581.0,124.0,0.6,
1.27801015E8,120.0,154262.0,124.0,0.6,
1.03651751E8,120.0,372026.0,137.0,0.6,
1.38927463E8,121.0,154583.0,127.0,0.6,
8.641735E7,117.0,140793.0,141.0,0.6,
1.30545024E8,117.0,179278.0,125.0,0.6,
8.1089368E7,116.0,124115.0,124.0,0.6,
1.44058208E8,119.0,177033.0,128.0,0.6,
9.4381581E7,121.0,130851.0,125.0,0.6,
9.7144191E7,118.0,176071.0,133.0,0.6,
1.29481223E8,120.0,407624.0,133.0,0.6,
1.11192322E8,121.0,145603.0,130.0,0.6,
1.68014724E8,118.0,180560.0,129.0,0.6,
9.0794422E7,116.0,359839.0,122.0,0.6,
2.06002054E8,124.0,167411.0,130.0,0.6,
1.14231066E8,118.0,144641.0,130.0,0.6,
8.7928864E7,119.0,150414.0,124.0,0.6,
8.1862282E7,111.0,166128.0,116.0,0.6,
1.07016977E8,118.0,140472.0,123.0,0.6,
1.11760623E8,119.0,144961.0,132.0,0.6,
1.34306329E8,123.0,157470.0,126.0,0.6,
1.07673154E8,114.0,163884.0,120.0,0.6,
8.4237794E7,115.0,128606.0,117.0,0.6,
8.8239633E7,117.0,177995.0,136.0,0.6,
1.27160874E8,122.0,186333.0,150.0,0.6,
2.67280744E8,118.0,316863.0,263.0,0.6,
9.5715421E7,115.0,148169.0,123.0,0.6,
8.6189965E7,120.0,148489.0,128.0,0.6,
8.9952234E7,115.0,123153.0,120.0,0.6,
1.96227405E8,123.0,146245.0,129.0,0.6,
1.55139435E8,119.0,139510.0,123.0,0.6,
7.6901515E7,116.0,141434.0,135.0,0.6,
7.4596882E7,117.0,164204.0,119.0,0.6,
8.6987254E7,117.0,139510.0,123.0,0.6,
1.02029591E8,115.0,201727.0,148.0,0.6,
1.18241243E8,121.0,174467.0,129.0,0.6,
1.05944518E8,119.0,193710.0,145.0,0.6,
8.2143546E7,116.0,152659.0,126.0,0.6,
9.5372901E7,122.0,157469.0,131.0,0.6,
1.08046462E8,117.0,210387.0,149.0,0.6,
1.08635609E8,118.0,155545.0,125.0,0.6,
9.7813196E7,116.0,160677.0,136.0,0.6,
8.9232557E7,114.0,160677.0,115.0,0.6,
1.18999084E8,118.0,157149.0,130.0,0.6,
9.8242949E7,116.0,156828.0,121.0,0.6,
9.3341835E7,117.0,142396.0,120.0,0.6,
7.6625382E7,112.0,119305.0,114.0,0.6,
8.0681743E7,114.0,140151.0,128.0,0.6,
1.07205236E8,116.0,203011.0,120.0,0.6,
1.05676724E8,117.0,161318.0,123.0,0.6,
8.0590661E7,118.0,148810.0,130.0,0.6,
8.9282587E7,116.0,180240.0,123.0,0.6,
1.1320607E8,118.0,163563.0,121.0,0.6,
9.177163E7,118.0,143037.0,121.0,0.6,
9.7711209E7,117.0,138547.0,116.0,0.6,
8.9479184E7,118.0,154903.0,132.0,0.6,
8.1066918E7,114.0,175750.0,120.0,0.6,
1.1833008E8,122.0,173505.0,129.0,0.6,
1.07802401E8,121.0,157790.0,127.0,0.6,
2.0819925E8,121.0,171260.0,125.0,0.6,
8.8027963E7,118.0,354707.0,138.0,0.6,
8.3345895E7,114.0,150735.0,128.0,0.6,
8.1368387E7,115.0,174788.0,125.0,0.6,
2.32952093E8,123.0,170298.0,133.0,0.6,
7.0752832E7,111.0,135981.0,116.0,0.6,
